bodyId_pre,bodyId_post,instance_pre,instance_post,type_pre,type_post,weight
1781333405,5812998833,LC17,LC17,LC17,LC17,3
1781333405,5813017315,LC17,AVLP479_R,LC17,AVLP479,8
1781333405,5813034336,LC17,LC17(lVLPT4)_R,LC17,LC17,3
1781333405,5813039148,LC17,PVLP011_R,LC17,PVLP011,43
1781333405,5813057579,LC17,AVLP538_R,LC17,AVLP538,13
1781333405,5813077633,LC17,AVLP479_R,LC17,AVLP479,12
1781333405,5813080260,LC17,AVLP153_R,LC17,AVLP153,5
1781333405,5901214683,LC17,AVLP135_R,LC17,AVLP135,2
1782318275,447228814,LC17,PVLP106_R,LC17,PVLP106,44
1782318275,1068885266,LC17,PVLP151(SCB004)_R,LC17,PVLP151,4
1782318275,1189567690,LC17,LC17,LC17,LC17,2
1782318275,1190250299,LC17,LC17,LC17,LC17,3
1782318275,1221285175,LC17,LC17,LC17,LC17,3
1782318275,1313702895,LC17,LC17,LC17,LC17,5
1782318275,1321305370,LC17,PVLP061_R,LC17,PVLP061,61
1782318275,1354394414,LC17,PVLP120_R,LC17,PVLP120,6
1782318275,1374063129,LC17,PVLP132_R,LC17,PVLP132,5
1782318275,1381997776,LC17,PVLP071_R,LC17,PVLP071,11
1782318275,1382308349,LC17,PVLP071_R,LC17,PVLP071,13
1782318275,1405788552,LC17,LC17,LC17,LC17,3
1782318275,1435791739,LC17,PVLP132_R,LC17,PVLP132,7
1782318275,1437165487,LC17,LC17,LC17,LC17,2
1782318275,1449486007,LC17,AVLP537_R,LC17,AVLP537,15
1782318275,1451562506,LC17,AVLP213_R,LC17,AVLP213,2
1782318275,1477148598,LC17,PVLP075_R,LC17,PVLP075,3
1782318275,1479147574,LC17,PVLP072_R,LC17,PVLP072,9
1782318275,1479492693,LC17,PVLP072_R,LC17,PVLP072,4
1782318275,1508123633,LC17,PVLP018_R,LC17,PVLP018,6
1782318275,1510855070,LC17,PVLP080_R,LC17,PVLP080,2
1782318275,1534694621,LC17,LC17,LC17,LC17,2
1782318275,1535082316,LC17,PVLP135_R,LC17,PVLP135,23
1782318275,1535086505,LC17,PVLP135_R,LC17,PVLP135,21
1782318275,1562707421,LC17,LC17(lVLPT7)_R,LC17,LC17,4
1782318275,1593012939,LC17,LC17,LC17,LC17,2
1782318275,1601227987,LC17,AVLP552_R,LC17,AVLP552,3
1782318275,1603645798,LC17,PVLP072_R,LC17,PVLP072,6
1782318275,1629163100,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1782318275,1630342162,LC17,PVLP036_R,LC17,PVLP036,7
1782318275,1656834653,LC17,LC17,LC17,LC17,2
1782318275,1663639752,LC17,NA,LC17,NA,2
1782318275,1684443103,LC17,LC17,LC17,LC17,2
1782318275,1687831632,LC17,LC17,LC17,LC17,2
1782318275,1689187126,LC17,LC17,LC17,LC17,2
1782318275,1689200671,LC17,LC17,LC17,LC17,2
1782318275,1690694192,LC17,PVLP036_R,LC17,PVLP036,11
1782318275,1690698128,LC17,PVLP036_R,LC17,PVLP036,2
1782318275,1690706380,LC17,PVLP037_R,LC17,PVLP037,2
1782318275,1695693354,LC17,PVLP072_R,LC17,PVLP072,7
1782318275,1724345210,LC17,NA,LC17,NA,2
1782318275,1747518018,LC17,LC17,LC17,LC17,5
1782318275,1750251452,LC17,LC17,LC17,LC17,3
1782318275,1752962124,LC17,LC17,LC17,LC17,2
1782318275,1783690466,LC17,LC17,LC17,LC17,3
1782318275,1814410124,LC17,LC17,LC17,LC17,3
1782318275,1817112855,LC17,LC17,LC17,LC17,2
1782318275,1817113079,LC17,LC17,LC17,LC17,3
1782318275,1817448971,LC17,LC17,LC17,LC17,3
1782318275,1817449229,LC17,LC17,LC17,LC17,3
1782318275,1817449375,LC17,LC17,LC17,LC17,6
1782318275,1817452948,LC17,LC17,LC17,LC17,2
1782318275,1817453065,LC17,LC17,LC17,LC17,2
1782318275,1817457847,LC17,LC17,LC17,LC17,3
1782318275,1817458052,LC17,LC17,LC17,LC17,2
1782318275,1817463007,LC17,LC17,LC17,LC17,3
1782318275,1817786077,LC17,LC17,LC17,LC17,3
1782318275,1817794442,LC17,NA,LC17,NA,2
1782318275,1818122205,LC17,LC17,LC17,LC17,2
1782318275,1847806275,LC17,LC17,LC17,LC17,3
1782318275,1848151236,LC17,LC17,LC17,LC17,2
1782318275,1848156241,LC17,LC17,LC17,LC17,2
1782318275,1848506169,LC17,NA,LC17,NA,2
1782318275,1848506334,LC17,NA,LC17,NA,2
1782318275,1848837843,LC17,LC17,LC17,LC17,2
1782318275,1849174873,LC17,NA,LC17,NA,2
1782318275,1849179266,LC17,LC17,LC17,LC17,2
1782318275,1849183960,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1782318275,1849503142,LC17,LC17,LC17,LC17,3
1782318275,1849507321,LC17,LC17,LC17,LC17,6
1782318275,1849520324,LC17,LC17,LC17,LC17,3
1782318275,1880209425,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1782318275,1880887003,LC17,LC17,LC17,LC17,3
1782318275,1942629033,LC17,NA,LC17,NA,2
1782318275,1974669555,LC17,NA,LC17,NA,2
1782318275,1974682390,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1782318275,2066781727,LC17,NA,LC17,NA,2
1782318275,2245501457,LC17,LC17,LC17,LC17,3
1782318275,5812993994,LC17,LC17,LC17,LC17,4
1782318275,5813017315,LC17,AVLP479_R,LC17,AVLP479,11
1782318275,5813038679,LC17,LC17,LC17,LC17,3
1782318275,5813038918,LC17,LC17,LC17,LC17,2
1782318275,5813039148,LC17,PVLP011_R,LC17,PVLP011,47
1782318275,5813057579,LC17,AVLP538_R,LC17,AVLP538,15
1782318275,5813068239,LC17,LC17,LC17,LC17,2
1782318275,5813077633,LC17,AVLP479_R,LC17,AVLP479,10
1782318275,5813080260,LC17,AVLP153_R,LC17,AVLP153,5
1782680353,447228814,LC17,PVLP106_R,LC17,PVLP106,40
1782680353,1068885266,LC17,PVLP151(SCB004)_R,LC17,PVLP151,3
1782680353,1219592090,LC17,LC17(lVLPT7)_R,LC17,LC17,3
1782680353,1221280490,LC17,LC17(lVLPT7)_R,LC17,LC17,4
1782680353,1221285175,LC17,LC17,LC17,LC17,2
1782680353,1313702895,LC17,LC17,LC17,LC17,3
1782680353,1321305370,LC17,PVLP061_R,LC17,PVLP061,72
1782680353,1347126097,LC17,LC17,LC17,LC17,3
1782680353,1347812305,LC17,LC17(lVLPT7)_R,LC17,LC17,3
1782680353,1354394414,LC17,PVLP120_R,LC17,PVLP120,7
1782680353,1374063129,LC17,PVLP132_R,LC17,PVLP132,4
1782680353,1381997776,LC17,PVLP071_R,LC17,PVLP071,6
1782680353,1382308349,LC17,PVLP071_R,LC17,PVLP071,5
1782680353,1435791739,LC17,PVLP132_R,LC17,PVLP132,8
1782680353,1449486007,LC17,AVLP537_R,LC17,AVLP537,8
1782680353,1467859487,LC17,LC17,LC17,LC17,2
1782680353,1471607030,LC17,LC17,LC17,LC17,3
1782680353,1472965897,LC17,LC17,LC17,LC17,2
1782680353,1473648518,LC17,LC17,LC17,LC17,2
1782680353,1479147574,LC17,PVLP072_R,LC17,PVLP072,7
1782680353,1508123633,LC17,PVLP018_R,LC17,PVLP018,7
1782680353,1530606252,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1782680353,1535082316,LC17,PVLP135_R,LC17,PVLP135,5
1782680353,1535086505,LC17,PVLP135_R,LC17,PVLP135,20
1782680353,1561301125,LC17,LC17,LC17,LC17,4
1782680353,1562707421,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1782680353,1563355501,LC17,LC17,LC17,LC17,5
1782680353,1603645798,LC17,PVLP072_R,LC17,PVLP072,6
1782680353,1621008677,LC17,LC17,LC17,LC17,2
1782680353,1622360309,LC17,LC17,LC17,LC17,2
1782680353,1629163100,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1782680353,1630342162,LC17,PVLP036_R,LC17,PVLP036,3
1782680353,1656834653,LC17,LC17,LC17,LC17,2
1782680353,1684443103,LC17,LC17,LC17,LC17,2
1782680353,1690694192,LC17,PVLP036_R,LC17,PVLP036,3
1782680353,1690698128,LC17,PVLP036_R,LC17,PVLP036,3
1782680353,1690917721,LC17,LC17,LC17,LC17,2
1782680353,1695693354,LC17,PVLP072_R,LC17,PVLP072,2
1782680353,1714791446,LC17,LC17,LC17,LC17,2
1782680353,1720105182,LC17,NA,LC17,NA,6
1782680353,1720454234,LC17,NA,LC17,NA,2
1782680353,1724345210,LC17,NA,LC17,NA,3
1782680353,1750251452,LC17,LC17,LC17,LC17,3
1782680353,1751262627,LC17,LC17,LC17,LC17,2
1782680353,1751666374,LC17,LC17,LC17,LC17,2
1782680353,1753670596,LC17,LC17(lVLPT4)_R,LC17,LC17,2
1782680353,1808241116,LC17,LC17,LC17,LC17,2
1782680353,1812363713,LC17,LC17,LC17,LC17,5
1782680353,1812696567,LC17,LC17,LC17,LC17,3
1782680353,1813028777,LC17,LC17,LC17,LC17,2
1782680353,1814060070,LC17,LC17,LC17,LC17,4
1782680353,1814729788,LC17,LC17,LC17,LC17,2
1782680353,1817108009,LC17,LC17,LC17,LC17,2
1782680353,1817112807,LC17,LC17(lVLPT4)_R,LC17,LC17,3
1782680353,1817444555,LC17,LC17,LC17,LC17,2
1782680353,1817448971,LC17,LC17,LC17,LC17,3
1782680353,1817449229,LC17,LC17,LC17,LC17,2
1782680353,1817452948,LC17,LC17,LC17,LC17,2
1782680353,1817785661,LC17,LC17,LC17,LC17,2
1782680353,1817790281,LC17,LC17(lVLPT4)_R,LC17,LC17,3
1782680353,1817799390,LC17,LC17,LC17,LC17,2
1782680353,1818473569,LC17,LC17,LC17,LC17,5
1782680353,1845772658,LC17,LC17(lVLPT7)_R,LC17,LC17,3
1782680353,1847806203,LC17,LC17,LC17,LC17,4
1782680353,1847806275,LC17,LC17,LC17,LC17,2
1782680353,1847815147,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1782680353,1848143184,LC17,LC17,LC17,LC17,5
1782680353,1848151571,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1782680353,1849161461,LC17,NA,LC17,NA,2
1782680353,1849507321,LC17,LC17,LC17,LC17,2
1782680353,1849857401,LC17,NA,LC17,NA,2
1782680353,1875124235,LC17,LC17,LC17,LC17,5
1782680353,1875460978,LC17,LC17,LC17,LC17,2
1782680353,1880887003,LC17,LC17,LC17,LC17,2
1782680353,1912600163,LC17,LC17,LC17,LC17,2
1782680353,1972653681,LC17,NA,LC17,NA,2
1782680353,1973318611,LC17,NA,LC17,NA,2
1782680353,1973987542,LC17,NA,LC17,NA,2
1782680353,1974682390,LC17,LC17(lVLPT7)_R,LC17,LC17,3
1782680353,2067795779,LC17,NA,LC17,NA,2
1782680353,2129192127,LC17,NA,LC17,NA,2
1782680353,5812991769,LC17,LC17,LC17,LC17,2
1782680353,5812992219,LC17,LC17,LC17,LC17,2
1782680353,5813017315,LC17,AVLP479_R,LC17,AVLP479,8
1782680353,5813027276,LC17,AVLP080_R,LC17,AVLP080,2
1782680353,5813039148,LC17,PVLP011_R,LC17,PVLP011,44
1782680353,5813039410,LC17,LC17,LC17,LC17,2
1782680353,5813057579,LC17,AVLP538_R,LC17,AVLP538,18
1782680353,5813077633,LC17,AVLP479_R,LC17,AVLP479,12
1782680353,5813080260,LC17,AVLP153_R,LC17,AVLP153,6
1783361972,447228814,LC17,PVLP106_R,LC17,PVLP106,39
1783361972,1068885266,LC17,PVLP151(SCB004)_R,LC17,PVLP151,7
1783361972,1070950293,LC17,PVLP151(SCB004)_R,LC17,PVLP151,2
1783361972,1158877703,LC17,LC17(lVLPT4)_R,LC17,LC17,2
1783361972,1158877783,LC17,LC17,LC17,LC17,4
1783361972,1221285175,LC17,LC17,LC17,LC17,2
1783361972,1250277991,LC17,LC17,LC17,LC17,2
1783361972,1321305370,LC17,PVLP061_R,LC17,PVLP061,79
1783361972,1346900360,LC17,PLP017_R,LC17,PLP017,2
1783361972,1347126097,LC17,LC17,LC17,LC17,3
1783361972,1354394414,LC17,PVLP120_R,LC17,PVLP120,8
1783361972,1374063129,LC17,PVLP132_R,LC17,PVLP132,13
1783361972,1381997776,LC17,PVLP071_R,LC17,PVLP071,11
1783361972,1382308349,LC17,PVLP071_R,LC17,PVLP071,12
1783361972,1435791739,LC17,PVLP132_R,LC17,PVLP132,11
1783361972,1449486007,LC17,AVLP537_R,LC17,AVLP537,15
1783361972,1471610338,LC17,LC17,LC17,LC17,2
1783361972,1477148598,LC17,PVLP075_R,LC17,PVLP075,2
1783361972,1479147574,LC17,PVLP072_R,LC17,PVLP072,12
1783361972,1479492693,LC17,PVLP072_R,LC17,PVLP072,7
1783361972,1504428248,LC17,PVLP075_R,LC17,PVLP075,3
1783361972,1508123633,LC17,PVLP018_R,LC17,PVLP018,9
1783361972,1535082316,LC17,PVLP135_R,LC17,PVLP135,24
1783361972,1535086505,LC17,PVLP135_R,LC17,PVLP135,18
1783361972,1563355501,LC17,LC17,LC17,LC17,2
1783361972,1573612290,LC17,PVLP085_R,LC17,PVLP085,2
1783361972,1599285725,LC17,(PVL05)_L?,LC17,NA,2
1783361972,1603645798,LC17,PVLP072_R,LC17,PVLP072,8
1783361972,1603957106,LC17,AVLP409_R,LC17,AVLP409,4
1783361972,1630342162,LC17,PVLP036_R,LC17,PVLP036,7
1783361972,1654413566,LC17,LC17,LC17,LC17,2
1783361972,1656834653,LC17,LC17,LC17,LC17,3
1783361972,1659515529,LC17,LC17,LC17,LC17,2
1783361972,1663639752,LC17,NA,LC17,NA,3
1783361972,1690694192,LC17,PVLP036_R,LC17,PVLP036,4
1783361972,1690698128,LC17,PVLP036_R,LC17,PVLP036,4
1783361972,1695693354,LC17,PVLP072_R,LC17,PVLP072,10
1783361972,1714791446,LC17,LC17,LC17,LC17,2
1783361972,1722307233,LC17,LC17(lVLPT7)_R,LC17,LC17,3
1783361972,1724345210,LC17,NA,LC17,NA,4
1783361972,1752962124,LC17,LC17,LC17,LC17,3
1783361972,1754019541,LC17,LC17,LC17,LC17,4
1783361972,1779567374,LC17,LC17,LC17,LC17,2
1783361972,1781333405,LC17,LC17,LC17,LC17,2
1783361972,1812696567,LC17,LC17,LC17,LC17,3
1783361972,1814060070,LC17,LC17,LC17,LC17,2
1783361972,1814729788,LC17,LC17,LC17,LC17,4
1783361972,1817112807,LC17,LC17(lVLPT4)_R,LC17,LC17,3
1783361972,1817449229,LC17,LC17,LC17,LC17,2
1783361972,1817449236,LC17,LC17,LC17,LC17,2
1783361972,1817452948,LC17,LC17,LC17,LC17,3
1783361972,1817453065,LC17,LC17,LC17,LC17,2
1783361972,1817457808,LC17,LC17,LC17,LC17,3
1783361972,1817785661,LC17,LC17,LC17,LC17,2
1783361972,1817790222,LC17,LC17,LC17,LC17,2
1783361972,1817799390,LC17,LC17,LC17,LC17,5
1783361972,1818122205,LC17,LC17,LC17,LC17,2
1783361972,1845772658,LC17,LC17(lVLPT7)_R,LC17,LC17,4
1783361972,1847806203,LC17,LC17,LC17,LC17,3
1783361972,1847810811,LC17,LC17(lVLPT7)_R,LC17,LC17,3
1783361972,1848143184,LC17,LC17,LC17,LC17,2
1783361972,1848492714,LC17,LC17,LC17,LC17,2
1783361972,1848506169,LC17,NA,LC17,NA,2
1783361972,1849161407,LC17,LC17,LC17,LC17,2
1783361972,1849166071,LC17,LC17,LC17,LC17,2
1783361972,1849179266,LC17,LC17,LC17,LC17,4
1783361972,1849183960,LC17,LC17(lVLPT7)_R,LC17,LC17,3
1783361972,1849520554,LC17,NA,LC17,NA,3
1783361972,1879226079,LC17,NA,LC17,NA,3
1783361972,1879519066,LC17,LC17,LC17,LC17,2
1783361972,1879877415,LC17,LC17(lVLPT4)_R,LC17,LC17,2
1783361972,1942948161,LC17,NA,LC17,NA,3
1783361972,5812991769,LC17,LC17,LC17,LC17,5
1783361972,5812992219,LC17,LC17,LC17,LC17,2
1783361972,5812993994,LC17,LC17,LC17,LC17,2
1783361972,5812998833,LC17,LC17,LC17,LC17,2
1783361972,5813017315,LC17,AVLP479_R,LC17,AVLP479,7
1783361972,5813027276,LC17,AVLP080_R,LC17,AVLP080,2
1783361972,5813034336,LC17,LC17(lVLPT4)_R,LC17,LC17,2
1783361972,5813038679,LC17,LC17,LC17,LC17,2
1783361972,5813038918,LC17,LC17,LC17,LC17,3
1783361972,5813039148,LC17,PVLP011_R,LC17,PVLP011,49
1783361972,5813039410,LC17,LC17,LC17,LC17,3
1783361972,5813057178,LC17,PVLP136_R,LC17,PVLP136,5
1783361972,5813057579,LC17,AVLP538_R,LC17,AVLP538,24
1783361972,5813077633,LC17,AVLP479_R,LC17,AVLP479,7
1783361972,5813080260,LC17,AVLP153_R,LC17,AVLP153,3
1783690466,447228814,LC17,PVLP106_R,LC17,PVLP106,39
1783690466,1068885266,LC17,PVLP151(SCB004)_R,LC17,PVLP151,6
1783690466,1219592090,LC17,LC17(lVLPT7)_R,LC17,LC17,4
1783690466,1221285175,LC17,LC17,LC17,LC17,3
1783690466,1250277991,LC17,LC17,LC17,LC17,3
1783690466,1321305370,LC17,PVLP061_R,LC17,PVLP061,68
1783690466,1345079276,LC17,LC17,LC17,LC17,3
1783690466,1354394414,LC17,PVLP120_R,LC17,PVLP120,9
1783690466,1374063129,LC17,PVLP132_R,LC17,PVLP132,13
1783690466,1381997776,LC17,PVLP071_R,LC17,PVLP071,9
1783690466,1382308349,LC17,PVLP071_R,LC17,PVLP071,11
1783690466,1435791739,LC17,PVLP132_R,LC17,PVLP132,3
1783690466,1437165487,LC17,LC17,LC17,LC17,2
1783690466,1449486007,LC17,AVLP537_R,LC17,AVLP537,13
1783690466,1471607030,LC17,LC17,LC17,LC17,5
1783690466,1472965897,LC17,LC17,LC17,LC17,4
1783690466,1473332777,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1783690466,1479147574,LC17,PVLP072_R,LC17,PVLP072,15
1783690466,1479492693,LC17,PVLP072_R,LC17,PVLP072,4
1783690466,1508123633,LC17,PVLP018_R,LC17,PVLP018,5
1783690466,1512232956,LC17,AVLP135_R,LC17,AVLP135,2
1783690466,1534694621,LC17,LC17,LC17,LC17,2
1783690466,1535082316,LC17,PVLP135_R,LC17,PVLP135,17
1783690466,1535086505,LC17,PVLP135_R,LC17,PVLP135,24
1783690466,1593012939,LC17,LC17,LC17,LC17,3
1783690466,1603645798,LC17,PVLP072_R,LC17,PVLP072,5
1783690466,1622360309,LC17,LC17,LC17,LC17,3
1783690466,1625800608,LC17,LC17,LC17,LC17,4
1783690466,1630342162,LC17,PVLP036_R,LC17,PVLP036,10
1783690466,1654413566,LC17,LC17,LC17,LC17,2
1783690466,1663639752,LC17,NA,LC17,NA,5
1783690466,1684443103,LC17,LC17,LC17,LC17,3
1783690466,1690694192,LC17,PVLP036_R,LC17,PVLP036,4
1783690466,1690698128,LC17,PVLP036_R,LC17,PVLP036,3
1783690466,1690917721,LC17,LC17,LC17,LC17,2
1783690466,1695693354,LC17,PVLP072_R,LC17,PVLP072,2
1783690466,1719928105,LC17,LC17,LC17,LC17,4
1783690466,1720105182,LC17,NA,LC17,NA,2
1783690466,1720454234,LC17,NA,LC17,NA,2
1783690466,1724345210,LC17,NA,LC17,NA,2
1783690466,1747518018,LC17,LC17,LC17,LC17,2
1783690466,1748187330,LC17,LC17,LC17,LC17,2
1783690466,1750251452,LC17,LC17,LC17,LC17,4
1783690466,1753670596,LC17,LC17(lVLPT4)_R,LC17,LC17,4
1783690466,1776865370,LC17,LC17,LC17,LC17,2
1783690466,1781324410,LC17,LC17,LC17,LC17,7
