path,bodyId,type,weight,size,source,target
42,1565846637,DNp03,81,3,1690694192,1565846637
43,1690694192,PVLP036,0,3,1690694192,1565846637
43,5813077633,AVLP479,42,3,1690694192,1565846637
43,5813027276,AVLP080,14,3,1690694192,1565846637
43,1565846637,DNp03,81,3,1690694192,1565846637
44,1690694192,PVLP036,0,3,1690694192,1565846637
44,5813057579,AVLP538,85,3,1690694192,1565846637
44,5813027276,AVLP080,40,3,1690694192,1565846637
44,1565846637,DNp03,81,3,1690694192,1565846637
45,1690694192,PVLP036,0,3,1690694192,1565846637
45,447228814,PVLP106,40,3,1690694192,1565846637
45,5813027276,AVLP080,15,3,1690694192,1565846637
45,1565846637,DNp03,81,3,1690694192,1565846637
46,1690694192,PVLP036,0,3,1690694192,1565846637
46,5813039148,PVLP011,83,3,1690694192,1565846637
46,5813027276,AVLP080,11,3,1690694192,1565846637
46,1565846637,DNp03,81,3,1690694192,1565846637
47,1690694192,PVLP036,0,3,1690694192,1565846637
47,1535086505,PVLP135,10,3,1690694192,1565846637
47,5813027276,AVLP080,122,3,1690694192,1565846637
47,1565846637,DNp03,81,3,1690694192,1565846637
48,1690694192,PVLP036,0,3,1690694192,1565846637
48,5813017315,AVLP479,40,3,1690694192,1565846637
48,5813027276,AVLP080,15,3,1690694192,1565846637
48,1565846637,DNp03,81,3,1690694192,1565846637
49,1690694192,PVLP036,0,3,1690694192,1565846637
49,5813039148,PVLP011,83,3,1690694192,1565846637
49,1845117373,LPLC1,55,3,1690694192,1565846637
49,1565846637,DNp03,28,3,1690694192,1565846637
50,1690694192,PVLP036,0,3,1690694192,1565846637
50,5813039148,PVLP011,83,3,1690694192,1565846637
50,1690011142,LPLC1,36,3,1690694192,1565846637
50,1565846637,DNp03,10,3,1690694192,1565846637
51,1690694192,PVLP036,0,3,1690694192,1565846637
51,5813039148,PVLP011,83,3,1690694192,1565846637
51,1469947367,LPLC1,55,3,1690694192,1565846637
51,1565846637,DNp03,14,3,1690694192,1565846637
52,1690694192,PVLP036,0,3,1690694192,1565846637
52,5813039148,PVLP011,83,3,1690694192,1565846637
52,1659331215,LPLC1,38,3,1690694192,1565846637
52,1565846637,DNp03,13,3,1690694192,1565846637
53,1690694192,PVLP036,0,3,1690694192,1565846637
53,5813039148,PVLP011,83,3,1690694192,1565846637
53,1439203192,LPLC1,25,3,1690694192,1565846637
53,1565846637,DNp03,11,3,1690694192,1565846637
54,1690694192,PVLP036,0,3,1690694192,1565846637
54,5813039148,PVLP011,83,3,1690694192,1565846637
54,1343045604,LPLC1,35,3,1690694192,1565846637
54,1565846637,DNp03,11,3,1690694192,1565846637
55,1690694192,PVLP036,0,3,1690694192,1565846637
55,5813039148,PVLP011,83,3,1690694192,1565846637
55,5813069046,LPLC1,22,3,1690694192,1565846637
55,1565846637,DNp03,35,3,1690694192,1565846637
56,1690694192,PVLP036,0,3,1690694192,1565846637
56,5813039148,PVLP011,83,3,1690694192,1565846637
56,1689989271,LPLC1,51,3,1690694192,1565846637
56,1565846637,DNp03,13,3,1690694192,1565846637
57,1690694192,PVLP036,0,3,1690694192,1565846637
57,5813039148,PVLP011,83,3,1690694192,1565846637
57,1628230708,LPLC1,37,3,1690694192,1565846637
57,1565846637,DNp03,10,3,1690694192,1565846637
58,1690694192,PVLP036,0,3,1690694192,1565846637
58,447228814,PVLP106,40,3,1690694192,1565846637
58,1658644171,LPLC1,12,3,1690694192,1565846637
58,1565846637,DNp03,23,3,1690694192,1565846637
59,1690694192,PVLP036,0,3,1690694192,1565846637
59,5813039148,PVLP011,83,3,1690694192,1565846637
59,1658644171,LPLC1,58,3,1690694192,1565846637
59,1565846637,DNp03,23,3,1690694192,1565846637
60,1690694192,PVLP036,0,3,1690694192,1565846637
60,5813039148,PVLP011,83,3,1690694192,1565846637
60,2059295981,LPLC1,48,3,1690694192,1565846637
60,1565846637,DNp03,38,3,1690694192,1565846637
61,1690694192,PVLP036,0,3,1690694192,1565846637
61,5813039148,PVLP011,83,3,1690694192,1565846637
61,1783068831,LPLC1,27,3,1690694192,1565846637
61,1565846637,DNp03,42,3,1690694192,1565846637
62,1690694192,PVLP036,0,3,1690694192,1565846637
62,5813039148,PVLP011,83,3,1690694192,1565846637
62,5812999862,LPLC1,31,3,1690694192,1565846637
62,1565846637,DNp03,49,3,1690694192,1565846637
63,1690694192,PVLP036,0,3,1690694192,1565846637
63,5813039148,PVLP011,83,3,1690694192,1565846637
63,1689994034,LPLC1,64,3,1690694192,1565846637
63,1565846637,DNp03,26,3,1690694192,1565846637
64,1690694192,PVLP036,0,3,1690694192,1565846637
64,5813039148,PVLP011,83,3,1690694192,1565846637
64,1660219098,LPLC1,29,3,1690694192,1565846637
64,1565846637,DNp03,10,3,1690694192,1565846637
65,1690694192,PVLP036,0,3,1690694192,1565846637
65,5813039148,PVLP011,83,3,1690694192,1565846637
65,1189230326,LPLC1,29,3,1690694192,1565846637
65,1565846637,DNp03,14,3,1690694192,1565846637
66,1690694192,PVLP036,0,3,1690694192,1565846637
66,447228814,PVLP106,40,3,1690694192,1565846637
66,1013982515,AVLP086,44,3,1690694192,1565846637
66,1565846637,DNp03,15,3,1690694192,1565846637
67,1690694192,PVLP036,0,3,1690694192,1565846637
67,5813039148,PVLP011,83,3,1690694192,1565846637
67,1689994425,LPLC1,32,3,1690694192,1565846637
67,1565846637,DNp03,31,3,1690694192,1565846637
68,1690694192,PVLP036,0,3,1690694192,1565846637
68,5813039148,PVLP011,83,3,1690694192,1565846637
68,1690011290,LPLC1,38,3,1690694192,1565846637
68,1565846637,DNp03,18,3,1690694192,1565846637
69,1690694192,PVLP036,0,3,1690694192,1565846637
69,5813039148,PVLP011,83,3,1690694192,1565846637
69,1721020290,LPLC1,29,3,1690694192,1565846637
69,1565846637,DNp03,39,3,1690694192,1565846637
70,1690694192,PVLP036,0,3,1690694192,1565846637
70,5813039148,PVLP011,83,3,1690694192,1565846637
70,1535144397,PLP018,131,3,1690694192,1565846637
70,1565846637,DNp03,16,3,1690694192,1565846637
71,1690694192,PVLP036,0,3,1690694192,1565846637
71,5813039148,PVLP011,83,3,1690694192,1565846637
71,5813031567,LPLC1,42,3,1690694192,1565846637
71,1565846637,DNp03,33,3,1690694192,1565846637
72,1690694192,PVLP036,0,3,1690694192,1565846637
72,5813039148,PVLP011,83,3,1690694192,1565846637
72,1222332850,LPLC1,52,3,1690694192,1565846637
72,1565846637,DNp03,21,3,1690694192,1565846637
73,1690694192,PVLP036,0,3,1690694192,1565846637
73,5813039148,PVLP011,83,3,1690694192,1565846637
73,1689993656,LPLC1,61,3,1690694192,1565846637
73,1565846637,DNp03,22,3,1690694192,1565846637
74,1690694192,PVLP036,0,3,1690694192,1565846637
74,5813039148,PVLP011,83,3,1690694192,1565846637
74,1781328716,LPLC1,63,3,1690694192,1565846637
74,1565846637,DNp03,10,3,1690694192,1565846637
75,1690694192,PVLP036,0,3,1690694192,1565846637
75,5813039148,PVLP011,83,3,1690694192,1565846637
75,1721365654,LPLC1,57,3,1690694192,1565846637
75,1565846637,DNp03,20,3,1690694192,1565846637
76,1690694192,PVLP036,0,3,1690694192,1565846637
76,5813077633,AVLP479,42,3,1690694192,1565846637
76,797442049,AVLP280,23,3,1690694192,1565846637
76,1565846637,DNp03,12,3,1690694192,1565846637
77,1690694192,PVLP036,0,3,1690694192,1565846637
77,5813057579,AVLP538,85,3,1690694192,1565846637
77,797442049,AVLP280,12,3,1690694192,1565846637
77,1565846637,DNp03,12,3,1690694192,1565846637
78,1690694192,PVLP036,0,3,1690694192,1565846637
78,5813017315,AVLP479,40,3,1690694192,1565846637
78,797442049,AVLP280,33,3,1690694192,1565846637
78,1565846637,DNp03,12,3,1690694192,1565846637
79,1690694192,PVLP036,0,3,1690694192,1565846637
79,5813039148,PVLP011,83,3,1690694192,1565846637
79,5813042873,LPLC1,23,3,1690694192,1565846637
79,1565846637,DNp03,38,3,1690694192,1565846637
80,1690694192,PVLP036,0,3,1690694192,1565846637
80,5813039148,PVLP011,83,3,1690694192,1565846637
80,5813038319,LPLC1,34,3,1690694192,1565846637
80,1565846637,DNp03,15,3,1690694192,1565846637
81,1690694192,PVLP036,0,3,1690694192,1565846637
81,5813039148,PVLP011,83,3,1690694192,1565846637
81,1781674298,LPLC1,42,3,1690694192,1565846637
81,1565846637,DNp03,31,3,1690694192,1565846637
82,1690694192,PVLP036,0,3,1690694192,1565846637
82,5813039148,PVLP011,83,3,1690694192,1565846637
82,1843744231,LPLC1,33,3,1690694192,1565846637
82,1565846637,DNp03,27,3,1690694192,1565846637
83,1690694192,PVLP036,0,3,1690694192,1565846637
83,5813039148,PVLP011,83,3,1690694192,1565846637
83,5812998137,LPLC1,14,3,1690694192,1565846637
83,1565846637,DNp03,31,3,1690694192,1565846637
84,1690694192,PVLP036,0,3,1690694192,1565846637
84,5813039148,PVLP011,83,3,1690694192,1565846637
84,1813054194,LPLC1,36,3,1690694192,1565846637
84,1565846637,DNp03,28,3,1690694192,1565846637
85,1690694192,PVLP036,0,3,1690694192,1565846637
85,5813039148,PVLP011,83,3,1690694192,1565846637
85,1723386459,LPLC1,38,3,1690694192,1565846637
85,1565846637,DNp03,13,3,1690694192,1565846637
0,1690694192,PVLP036,0,3,1690694192,1566597156
0,1321305370,PVLP061,14,3,1690694192,1566597156
0,1632016438,AVLP498,43,3,1690694192,1566597156
0,1566597156,DNb01,30,3,1690694192,1566597156
1,1690694192,PVLP036,0,3,1690694192,1566597156
1,5813057579,AVLP538,85,3,1690694192,1566597156
1,1632016438,AVLP498,25,3,1690694192,1566597156
1,1566597156,DNb01,30,3,1690694192,1566597156
2,1690694192,PVLP036,0,3,1690694192,1566597156
2,5813057579,AVLP538,85,3,1690694192,1566597156
2,1353043462,OA-VUMa1,21,3,1690694192,1566597156
2,1566597156,DNb01,11,3,1690694192,1566597156
3,1690694192,PVLP036,0,3,1690694192,1566597156
3,5813057579,AVLP538,85,3,1690694192,1566597156
3,1230933109,LAL054,10,3,1690694192,1566597156
3,1566597156,DNb01,30,3,1690694192,1566597156
4,1690694192,PVLP036,0,3,1690694192,1566597156
4,5813039148,PVLP011,83,3,1690694192,1566597156
4,1627030775,CL053,10,3,1690694192,1566597156
4,1566597156,DNb01,10,3,1690694192,1566597156
5,1690694192,PVLP036,0,3,1690694192,1566597156
5,1599285725,,13,3,1690694192,1566597156
5,5813027235,LAL053,14,3,1690694192,1566597156
5,1566597156,DNb01,28,3,1690694192,1566597156
6,1690694192,PVLP036,0,3,1690694192,1566597156
6,5813057579,AVLP538,85,3,1690694192,1566597156
6,5813027235,LAL053,13,3,1690694192,1566597156
6,1566597156,DNb01,28,3,1690694192,1566597156
7,1690694192,PVLP036,0,3,1690694192,1566597156
7,1599285725,,13,3,1690694192,1566597156
7,1383383062,PVLP015,33,3,1690694192,1566597156
7,1566597156,DNb01,83,3,1690694192,1566597156
8,1690694192,PVLP036,0,3,1690694192,1566597156
8,5813057579,AVLP538,85,3,1690694192,1566597156
8,1383383062,PVLP015,11,3,1690694192,1566597156
8,1566597156,DNb01,83,3,1690694192,1566597156
9,1690694192,PVLP036,0,3,1690694192,1566597156
9,5813039148,PVLP011,83,3,1690694192,1566597156
9,1383383062,PVLP015,102,3,1690694192,1566597156
9,1566597156,DNb01,83,3,1690694192,1566597156
0,1690694192,PVLP036,0,3,1690694192,1627618361
0,5813039148,PVLP011,83,3,1690694192,1627618361
0,5813062698,PLP249,108,3,1690694192,1627618361
0,1627618361,DNa07,10,3,1690694192,1627618361
1,1690694192,PVLP036,0,3,1690694192,1627618361
1,5813039148,PVLP011,83,3,1690694192,1627618361
1,5813038998,LPLC1,27,3,1690694192,1627618361
1,1627618361,DNa07,13,3,1690694192,1627618361
0,1690694192,PVLP036,0,3,1690694192,1655997973
0,5813057579,AVLP538,85,3,1690694192,1655997973
0,1353043462,OA-VUMa1,21,3,1690694192,1655997973
0,1655997973,DNb01,14,3,1690694192,1655997973
1,1690694192,PVLP036,0,3,1690694192,1655997973
1,5813039148,PVLP011,83,3,1690694192,1655997973
1,1199565117,LAL136_a,17,3,1690694192,1655997973
1,1655997973,DNb01,14,3,1690694192,1655997973
0,1690694192,PVLP036,0,2,1690694192,5813023322
0,5813039148,PVLP011,83,2,1690694192,5813023322
0,5813023322,DNp06,16,2,1690694192,5813023322
0,1690694192,PVLP036,0,3,1690694192,5813024015
0,1599285725,,13,3,1690694192,5813024015
0,1503733177,PVLP094,19,3,1690694192,5813024015
0,5813024015,DNp02,11,3,1690694192,5813024015
1,1690694192,PVLP036,0,3,1690694192,5813024015
1,1571634471,AVLP208,17,3,1690694192,5813024015
1,1503733177,PVLP094,15,3,1690694192,5813024015
1,5813024015,DNp02,11,3,1690694192,5813024015
2,1690694192,PVLP036,0,3,1690694192,5813024015
2,447228814,PVLP106,40,3,1690694192,5813024015
2,1503733177,PVLP094,27,3,1690694192,5813024015
2,5813024015,DNp02,11,3,1690694192,5813024015
3,1690694192,PVLP036,0,3,1690694192,5813024015
3,1691630995,PVLP078,19,3,1690694192,5813024015
3,5813023617,PVLP021,14,3,1690694192,5813024015
3,5813024015,DNp02,11,3,1690694192,5813024015
4,1690694192,PVLP036,0,3,1690694192,5813024015
4,447228814,PVLP106,40,3,1690694192,5813024015
4,1691310419,PVLP026,15,3,1690694192,5813024015
4,5813024015,DNp02,22,3,1690694192,5813024015
5,1690694192,PVLP036,0,3,1690694192,5813024015
5,5813057579,AVLP538,85,3,1690694192,5813024015
5,915105429,PVLP076,18,3,1690694192,5813024015
5,5813024015,DNp02,27,3,1690694192,5813024015
6,1690694192,PVLP036,0,3,1690694192,5813024015
6,5813039148,PVLP011,83,3,1690694192,5813024015
6,915105429,PVLP076,28,3,1690694192,5813024015
6,5813024015,DNp02,27,3,1690694192,5813024015
7,1690694192,PVLP036,0,3,1690694192,5813024015
7,1691630995,PVLP078,19,3,1690694192,5813024015
7,792326206,LHAD1g1,18,3,1690694192,5813024015
7,5813024015,DNp02,24,3,1690694192,5813024015
8,1690694192,PVLP036,0,3,1690694192,5813024015
8,1599285725,,13,3,1690694192,5813024015
8,792326206,LHAD1g1,16,3,1690694192,5813024015
8,5813024015,DNp02,24,3,1690694192,5813024015
9,1690694192,PVLP036,0,3,1690694192,5813024015
9,5813039148,PVLP011,83,3,1690694192,5813024015
9,5813023322,DNp06,16,3,1690694192,5813024015
9,5813024015,DNp02,10,3,1690694192,5813024015
10,1690694192,PVLP036,0,3,1690694192,5813024015
10,1691630995,PVLP078,19,3,1690694192,5813024015
10,1411737459,PVLP010,11,3,1690694192,5813024015
10,5813024015,DNp02,97,3,1690694192,5813024015
11,1690694192,PVLP036,0,3,1690694192,5813024015
11,5813057579,AVLP538,85,3,1690694192,5813024015
11,1411737459,PVLP010,11,3,1690694192,5813024015
11,5813024015,DNp02,97,3,1690694192,5813024015
12,1690694192,PVLP036,0,3,1690694192,5813024015
12,447228814,PVLP106,40,3,1690694192,5813024015
12,1411737459,PVLP010,17,3,1690694192,5813024015
12,5813024015,DNp02,97,3,1690694192,5813024015
13,1690694192,PVLP036,0,3,1690694192,5813024015
13,447228814,PVLP106,40,3,1690694192,5813024015
13,981194127,AVLP083,10,3,1690694192,5813024015
13,5813024015,DNp02,22,3,1690694192,5813024015
14,1690694192,PVLP036,0,3,1690694192,5813024015
14,447228814,PVLP106,40,3,1690694192,5813024015
14,1103102334,PVLP122,17,3,1690694192,5813024015
14,5813024015,DNp02,10,3,1690694192,5813024015
15,1690694192,PVLP036,0,3,1690694192,5813024015
15,447228814,PVLP106,40,3,1690694192,5813024015
15,1754446468,WED046,28,3,1690694192,5813024015
15,5813024015,DNp02,23,3,1690694192,5813024015
16,1690694192,PVLP036,0,3,1690694192,5813024015
16,5813039148,PVLP011,83,3,1690694192,5813024015
16,5813056435,,19,3,1690694192,5813024015
16,5813024015,DNp02,22,3,1690694192,5813024015
17,1690694192,PVLP036,0,3,1690694192,5813024015
17,447228814,PVLP106,40,3,1690694192,5813024015
17,1375845363,PVLP100,19,3,1690694192,5813024015
17,5813024015,DNp02,12,3,1690694192,5813024015
0,1690694192,PVLP036,0,3,1690694192,5813026936
0,5813077633,AVLP479,42,3,1690694192,5813026936
0,797442049,AVLP280,23,3,1690694192,5813026936
0,5813026936,DNp10,20,3,1690694192,5813026936
1,1690694192,PVLP036,0,3,1690694192,5813026936
1,5813057579,AVLP538,85,3,1690694192,5813026936
1,797442049,AVLP280,12,3,1690694192,5813026936
1,5813026936,DNp10,20,3,1690694192,5813026936
2,1690694192,PVLP036,0,3,1690694192,5813026936
2,5813017315,AVLP479,40,3,1690694192,5813026936
2,797442049,AVLP280,33,3,1690694192,5813026936
2,5813026936,DNp10,20,3,1690694192,5813026936
3,1690694192,PVLP036,0,3,1690694192,5813026936
3,447228814,PVLP106,40,3,1690694192,5813026936
3,1375845363,PVLP100,19,3,1690694192,5813026936
3,5813026936,DNp10,14,3,1690694192,5813026936
0,1690694192,PVLP036,0,3,1690694192,5813050455
0,1449486007,AVLP537,13,3,1690694192,5813050455
0,5813021533,AVLP053,14,3,1690694192,5813050455
0,5813050455,DNp32,22,3,1690694192,5813050455
1,1690694192,PVLP036,0,3,1690694192,5813050455
1,1573612290,PVLP085,18,3,1690694192,5813050455
1,5813021533,AVLP053,10,3,1690694192,5813050455
1,5813050455,DNp32,22,3,1690694192,5813050455
2,1690694192,PVLP036,0,3,1690694192,5813050455
2,1321305370,PVLP061,14,3,1690694192,5813050455
2,416876055,SLP278,13,3,1690694192,5813050455
2,5813050455,DNp32,10,3,1690694192,5813050455
3,1690694192,PVLP036,0,3,1690694192,5813050455
3,5813077633,AVLP479,42,3,1690694192,5813050455
3,859839499,AVLP532,26,3,1690694192,5813050455
3,5813050455,DNp32,16,3,1690694192,5813050455
4,1690694192,PVLP036,0,3,1690694192,5813050455
4,447228814,PVLP106,40,3,1690694192,5813050455
4,859839499,AVLP532,19,3,1690694192,5813050455
4,5813050455,DNp32,16,3,1690694192,5813050455
5,1690694192,PVLP036,0,3,1690694192,5813050455
5,5813017315,AVLP479,40,3,1690694192,5813050455
5,859839499,AVLP532,26,3,1690694192,5813050455
5,5813050455,DNp32,16,3,1690694192,5813050455
6,1690694192,PVLP036,0,3,1690694192,5813050455
6,1321305370,PVLP061,14,3,1690694192,5813050455
6,829145708,AVLP031,48,3,1690694192,5813050455
6,5813050455,DNp32,14,3,1690694192,5813050455
7,1690694192,PVLP036,0,3,1690694192,5813050455
7,5813077633,AVLP479,42,3,1690694192,5813050455
7,829145708,AVLP031,12,3,1690694192,5813050455
7,5813050455,DNp32,14,3,1690694192,5813050455
8,1690694192,PVLP036,0,3,1690694192,5813050455
8,5813017315,AVLP479,40,3,1690694192,5813050455
8,829145708,AVLP031,13,3,1690694192,5813050455
8,5813050455,DNp32,14,3,1690694192,5813050455
9,1690694192,PVLP036,0,3,1690694192,5813050455
9,5813077633,AVLP479,42,3,1690694192,5813050455
9,797442049,AVLP280,23,3,1690694192,5813050455
9,5813050455,DNp32,17,3,1690694192,5813050455
10,1690694192,PVLP036,0,3,1690694192,5813050455
10,5813057579,AVLP538,85,3,1690694192,5813050455
10,797442049,AVLP280,12,3,1690694192,5813050455
10,5813050455,DNp32,17,3,1690694192,5813050455
11,1690694192,PVLP036,0,3,1690694192,5813050455
11,5813017315,AVLP479,40,3,1690694192,5813050455
11,797442049,AVLP280,33,3,1690694192,5813050455
11,5813050455,DNp32,17,3,1690694192,5813050455
0,1690694192,PVLP036,0,3,1690694192,5813068840
0,1691630995,PVLP078,19,3,1690694192,5813068840
0,1411737459,PVLP010,11,3,1690694192,5813068840
0,5813068840,DNp18,12,3,1690694192,5813068840
1,1690694192,PVLP036,0,3,1690694192,5813068840
1,5813057579,AVLP538,85,3,1690694192,5813068840
1,1411737459,PVLP010,11,3,1690694192,5813068840
1,5813068840,DNp18,12,3,1690694192,5813068840
2,1690694192,PVLP036,0,3,1690694192,5813068840
2,447228814,PVLP106,40,3,1690694192,5813068840
2,1411737459,PVLP010,17,3,1690694192,5813068840
2,5813068840,DNp18,12,3,1690694192,5813068840
3,1690694192,PVLP036,0,3,1690694192,5813068840
3,5813039148,PVLP011,83,3,1690694192,5813068840
3,1627030775,CL053,10,3,1690694192,5813068840
3,5813068840,DNp18,21,3,1690694192,5813068840
4,1690694192,PVLP036,0,3,1690694192,5813068840
4,5813039148,PVLP011,83,3,1690694192,5813068840
4,1570836367,,12,3,1690694192,5813068840
4,5813068840,DNp18,15,3,1690694192,5813068840
0,1690698128,PVLP036,0,3,1690698128,571346836
0,5813077633,AVLP479,13,3,1690698128,571346836
0,859839499,AVLP532,26,3,1690698128,571346836
0,571346836,DNg30,14,3,1690698128,571346836
1,1690698128,PVLP036,0,3,1690698128,571346836
1,1480525262,AVLP536,10,3,1690698128,571346836
1,859839499,AVLP532,17,3,1690698128,571346836
1,571346836,DNg30,14,3,1690698128,571346836
2,1690698128,PVLP036,0,3,1690698128,571346836
2,5813017315,AVLP479,10,3,1690698128,571346836
2,859839499,AVLP532,26,3,1690698128,571346836
2,571346836,DNg30,14,3,1690698128,571346836
3,1690698128,PVLP036,0,3,1690698128,571346836
3,5813033561,AVLP435,10,3,1690698128,571346836
3,859839499,AVLP532,25,3,1690698128,571346836
3,571346836,DNg30,14,3,1690698128,571346836
4,1690698128,PVLP036,0,3,1690698128,571346836
4,447228814,PVLP106,25,3,1690698128,571346836
4,859839499,AVLP532,19,3,1690698128,571346836
4,571346836,DNg30,14,3,1690698128,571346836
5,1690698128,PVLP036,0,3,1690698128,571346836
5,5813033561,AVLP435,10,3,1690698128,571346836
5,1406911688,PVLP093,19,3,1690698128,571346836
5,571346836,DNg30,13,3,1690698128,571346836
6,1690698128,PVLP036,0,3,1690698128,571346836
6,447228814,PVLP106,25,3,1690698128,571346836
6,1406911688,PVLP093,154,3,1690698128,571346836
6,571346836,DNg30,13,3,1690698128,571346836
7,1690698128,PVLP036,0,3,1690698128,571346836
7,5813057579,AVLP538,19,3,1690698128,571346836
7,1406911688,PVLP093,13,3,1690698128,571346836
7,571346836,DNg30,13,3,1690698128,571346836
8,1690698128,PVLP036,0,3,1690698128,571346836
8,5813077633,AVLP479,13,3,1690698128,571346836
8,1321564092,AVLP001,50,3,1690698128,571346836
8,571346836,DNg30,12,3,1690698128,571346836
9,1690698128,PVLP036,0,3,1690698128,571346836
9,1480525262,AVLP536,10,3,1690698128,571346836
9,1321564092,AVLP001,19,3,1690698128,571346836
9,571346836,DNg30,12,3,1690698128,571346836
10,1690698128,PVLP036,0,3,1690698128,571346836
10,5813017315,AVLP479,10,3,1690698128,571346836
10,1321564092,AVLP001,73,3,1690698128,571346836
10,571346836,DNg30,12,3,1690698128,571346836
11,1690698128,PVLP036,0,3,1690698128,571346836
11,5813033561,AVLP435,10,3,1690698128,571346836
11,1321564092,AVLP001,59,3,1690698128,571346836
11,571346836,DNg30,12,3,1690698128,571346836
12,1690698128,PVLP036,0,3,1690698128,571346836
12,447228814,PVLP106,25,3,1690698128,571346836
12,1321564092,AVLP001,197,3,1690698128,571346836
12,571346836,DNg30,12,3,1690698128,571346836
13,1690698128,PVLP036,0,3,1690698128,571346836
13,5813057579,AVLP538,19,3,1690698128,571346836
13,1321564092,AVLP001,34,3,1690698128,571346836
13,571346836,DNg30,12,3,1690698128,571346836
14,1690698128,PVLP036,0,3,1690698128,571346836
14,1480525262,AVLP536,10,3,1690698128,571346836
14,481657750,AVLP030,11,3,1690698128,571346836
14,571346836,DNg30,24,3,1690698128,571346836
0,1690698128,PVLP036,0,3,1690698128,707116522
0,1480525262,AVLP536,10,3,1690698128,707116522
0,418607079,AVLP590,20,3,1690698128,707116522
0,707116522,DNa10,35,3,1690698128,707116522
0,1690698128,PVLP036,0,3,1690698128,887195902
0,1692299350,PVLP077,19,3,1690698128,887195902
0,1414366899,PVLP093,14,3,1690698128,887195902
0,887195902,DNp13,55,3,1690698128,887195902
1,1690698128,PVLP036,0,3,1690698128,887195902
1,5813077633,AVLP479,13,3,1690698128,887195902
1,1420522486,AVLP551,18,3,1690698128,887195902
1,887195902,DNp13,13,3,1690698128,887195902
2,1690698128,PVLP036,0,3,1690698128,887195902
2,1480525262,AVLP536,10,3,1690698128,887195902
2,1420522486,AVLP551,17,3,1690698128,887195902
2,887195902,DNp13,13,3,1690698128,887195902
3,1690698128,PVLP036,0,3,1690698128,887195902
3,5813017315,AVLP479,10,3,1690698128,887195902
3,1420522486,AVLP551,18,3,1690698128,887195902
3,887195902,DNp13,13,3,1690698128,887195902
4,1690698128,PVLP036,0,3,1690698128,887195902
4,5813033561,AVLP435,10,3,1690698128,887195902
4,1420522486,AVLP551,23,3,1690698128,887195902
4,887195902,DNp13,13,3,1690698128,887195902
5,1690698128,PVLP036,0,3,1690698128,887195902
5,5813057579,AVLP538,19,3,1690698128,887195902
5,1420522486,AVLP551,19,3,1690698128,887195902
5,887195902,DNp13,13,3,1690698128,887195902
6,1690698128,PVLP036,0,3,1690698128,887195902
6,5813033561,AVLP435,10,3,1690698128,887195902
6,947573616,AVLP016,14,3,1690698128,887195902
6,887195902,DNp13,12,3,1690698128,887195902
7,1690698128,PVLP036,0,3,1690698128,887195902
7,5813039148,PVLP011,19,3,1690698128,887195902
7,947573616,AVLP016,11,3,1690698128,887195902
7,887195902,DNp13,12,3,1690698128,887195902
8,1690698128,PVLP036,0,3,1690698128,887195902
8,5813057579,AVLP538,19,3,1690698128,887195902
8,947573616,AVLP016,39,3,1690698128,887195902
8,887195902,DNp13,12,3,1690698128,887195902
9,1690698128,PVLP036,0,3,1690698128,887195902
9,5813033561,AVLP435,10,3,1690698128,887195902
9,1260949492,AVLP340,17,3,1690698128,887195902
9,887195902,DNp13,78,3,1690698128,887195902
10,1690698128,PVLP036,0,3,1690698128,887195902
10,1573612290,PVLP085,12,3,1690698128,887195902
10,5813021533,AVLP053,10,3,1690698128,887195902
10,887195902,DNp13,29,3,1690698128,887195902
11,1690698128,PVLP036,0,3,1690698128,887195902
11,5813039148,PVLP011,19,3,1690698128,887195902
11,1541964241,AVLP370,46,3,1690698128,887195902
11,887195902,DNp13,14,3,1690698128,887195902
12,1690698128,PVLP036,0,3,1690698128,887195902
12,5813057579,AVLP538,19,3,1690698128,887195902
12,1041666949,,31,3,1690698128,887195902
12,887195902,DNp13,22,3,1690698128,887195902
13,1690698128,PVLP036,0,3,1690698128,887195902
13,1691630995,PVLP078,12,3,1690698128,887195902
13,1663017965,WED104,24,3,1690698128,887195902
13,887195902,DNp13,19,3,1690698128,887195902
14,1690698128,PVLP036,0,3,1690698128,887195902
14,1692299350,PVLP077,19,3,1690698128,887195902
14,1663017965,WED104,24,3,1690698128,887195902
14,887195902,DNp13,19,3,1690698128,887195902
15,1690698128,PVLP036,0,3,1690698128,887195902
15,447228814,PVLP106,25,3,1690698128,887195902
15,1663017965,WED104,63,3,1690698128,887195902
15,887195902,DNp13,19,3,1690698128,887195902
16,1690698128,PVLP036,0,3,1690698128,887195902
16,1723010562,PVLP085,21,3,1690698128,887195902
16,1663017965,WED104,14,3,1690698128,887195902
16,887195902,DNp13,19,3,1690698128,887195902
0,1690698128,PVLP036,0,3,1690698128,981000564
0,447228814,PVLP106,25,3,1690698128,981000564
0,915528488,PLP093,16,3,1690698128,981000564
0,981000564,DNp42,23,3,1690698128,981000564
1,1690698128,PVLP036,0,3,1690698128,981000564
1,5813033561,AVLP435,10,3,1690698128,981000564
1,947573616,AVLP016,14,3,1690698128,981000564
1,981000564,DNp42,12,3,1690698128,981000564
2,1690698128,PVLP036,0,3,1690698128,981000564
2,5813039148,PVLP011,19,3,1690698128,981000564
2,947573616,AVLP016,11,3,1690698128,981000564
2,981000564,DNp42,12,3,1690698128,981000564
3,1690698128,PVLP036,0,3,1690698128,981000564
